"caseid","v212","v301","v302","v191","v133","v102","v104","v005","v000","v007","v001","v002","v025","v525","v717","v613","v012","SurveyId"
"    11272020  3",NA,3,0,-201704,8,2,95,496634,"CO7",2016,1127,2020,2,0,0,2,15,"CO2015DHS"
"    11272020  4",NA,3,0,-201704,6,2,95,312001,"CO7",2016,1127,2020,2,0,0,3,14,"CO2015DHS"
"    11272121  1",15,3,3,-163978,5,2,95,367170,"CO7",2016,1127,2121,2,14,3,7,43,"CO2015DHS"
"    11272121  2",NA,3,0,-163978,8,2,95,312001,"CO7",2016,1127,2121,2,0,0,1,14,"CO2015DHS"
"    11281212  3",21,3,0,-121966,6,2,0,397768,"CO7",2016,1128,1212,2,20,7,5,42,"CO2015DHS"
"    11281313  2",30,3,3,-95382,11,2,95,397768,"CO7",2016,1128,1313,2,21,7,3,44,"CO2015DHS"
"    11281313  3",NA,3,0,-95382,8,2,95,338002,"CO7",2016,1128,1313,2,0,0,2,14,"CO2015DHS"
"    11281414  2",NA,3,3,4403,6,2,95,648719,"CO7",2016,1128,1414,2,15,0,3,39,"CO2015DHS"
"    11281515  2",16,3,3,-122770,9,2,13,440834,"CO7",2016,1128,1515,2,14,7,4,46,"CO2015DHS"
"    11281616  1",17,3,3,-198723,5,2,95,506411,"CO7",2016,1128,1616,2,16,7,5,30,"CO2015DHS"
"    11281717  1",16,3,3,-152689,5,2,95,918047,"CO7",2016,1128,1717,2,15,0,2,28,"CO2015DHS"
"    11281818  2",17,3,3,-157437,9,2,6,506411,"CO7",2016,1128,1818,2,14,7,4,32,"CO2015DHS"
"    11282121  2",17,3,3,-156317,4,2,95,648719,"CO7",2016,1128,2121,2,13,0,5,38,"CO2015DHS"
"    11282121  3",NA,3,3,-156317,13,2,18,691558,"CO7",2016,1128,2121,2,18,1,2,21,"CO2015DHS"
"    11282121  5",NA,3,0,-156317,8,2,95,538020,"CO7",2016,1128,2121,2,0,0,2,16,"CO2015DHS"
"    11282121  6",NA,3,0,-156317,8,2,14,538020,"CO7",2016,1128,2121,2,0,0,2,16,"CO2015DHS"
"    11291112  1",26,3,3,-49360,5,1,5,1260813,"CO7",2016,1129,1112,1,18,7,1,44,"CO2015DHS"
"    11291112  2",NA,3,0,-49360,10,1,11,1004341,"CO7",2016,1129,1112,1,0,0,1,17,"CO2015DHS"
"    11291112  3",NA,3,0,-49360,9,1,11,1004341,"CO7",2016,1129,1112,1,0,7,1,16,"CO2015DHS"
"    11291112  4",NA,3,0,-49360,6,1,95,1272822,"CO7",2016,1129,1112,1,0,0,2,13,"CO2015DHS"
"    11291213  3",25,3,3,41375,5,1,95,1425586,"CO7",2016,1129,1213,1,17,7,3,46,"CO2015DHS"
"    11291415  2",23,3,3,46376,11,1,30,833274,"CO7",2016,1129,1415,1,20,3,4,39,"CO2015DHS"
"    11291516  2",22,3,3,34226,11,1,12,790183,"CO7",2016,1129,1516,1,20,7,3,34,"CO2015DHS"
"    11291617  1",19,3,3,47661,11,1,95,833274,"CO7",2016,1129,1617,1,16,3,2,36,"CO2015DHS"
"    11291718  1",22,3,3,88807,11,1,0,790183,"CO7",2016,1129,1718,1,19,0,2,34,"CO2015DHS"
"    11291819  2",15,3,3,29924,8,1,95,833274,"CO7",2016,1129,1819,1,15,3,3,37,"CO2015DHS"
"    11291819  3",NA,3,3,29924,8,1,95,1004341,"CO7",2016,1129,1819,1,17,3,2,17,"CO2015DHS"
"    11291920  3",23,3,3,16580,11,1,95,952573,"CO7",2016,1129,1920,1,19,3,2,28,"CO2015DHS"
"    11291920  4",24,3,3,16580,11,1,95,790183,"CO7",2016,1129,1920,1,20,9,2,30,"CO2015DHS"
"    11292021  2",NA,3,3,-47416,11,1,5,952573,"CO7",2016,1129,2021,1,21,9,2,26,"CO2015DHS"
"    11299040  1",31,3,2,-55681,8,1,12,1425586,"CO7",2016,1129,9040,1,23,7,2,45,"CO2015DHS"
"    11299040  2",NA,3,0,-55681,8,1,12,1004341,"CO7",2016,1129,9040,1,0,0,1,16,"CO2015DHS"
"    11299041  3",NA,3,3,-40689,13,1,95,1050972,"CO7",2016,1129,9041,1,19,7,3,22,"CO2015DHS"
"    11301616  2",NA,3,3,-151559,9,1,95,735248,"CO7",2016,1130,1616,1,20,7,2,22,"CO2015DHS"
"    11301616  3",17,3,3,-151559,8,1,95,666409,"CO7",2016,1130,1616,1,15,7,1,26,"CO2015DHS"
"    11301717  2",15,3,3,-79410,5,1,95,882050,"CO7",2016,1130,1717,1,15,7,4,42,"CO2015DHS"
"    11301717  4",22,3,3,-79410,9,1,95,735248,"CO7",2016,1130,1717,1,22,7,2,24,"CO2015DHS"
"    11301717  6",16,3,3,-79410,6,1,95,735248,"CO7",2016,1130,1717,1,15,7,1,22,"CO2015DHS"
"    11301919  1",28,3,3,-30125,13,1,95,882050,"CO7",2016,1130,1919,1,20,1,2,40,"CO2015DHS"
"    11302121  3",19,3,3,-47180,3,1,15,882050,"CO7",2016,1130,2121,1,17,7,6,43,"CO2015DHS"
"    11302121  7",14,3,3,-47180,3,1,95,582949,"CO7",2016,1130,2121,1,13,7,3,38,"CO2015DHS"
"    11302121  8",NA,3,0,-47180,8,1,95,702626,"CO7",2016,1130,2121,1,0,0,3,19,"CO2015DHS"
"    11302424  3",22,3,3,-53570,6,1,6,582949,"CO7",2016,1130,2424,1,15,0,2,35,"CO2015DHS"
"    11302424  4",NA,3,0,-53570,7,1,95,890452,"CO7",2016,1130,2424,1,0,0,2,13,"CO2015DHS"
"    11311414  3",17,3,0,-72865,8,1,95,1138254,"CO7",2016,1131,1414,1,16,3,2,18,"CO2015DHS"
"    11311616  3",NA,3,3,-36444,11,1,95,1079583,"CO7",2016,1131,1616,1,16,3,2,29,"CO2015DHS"
"    11311616  4",19,3,3,-36444,11,1,95,895540,"CO7",2016,1131,1616,1,15,3,3,33,"CO2015DHS"
"    11311616  8",15,3,3,-36444,9,1,95,1191102,"CO7",2016,1131,1616,1,12,3,1,20,"CO2015DHS"
"    11312020  1",NA,3,3,24074,13,1,5,1079583,"CO7",2016,1131,2020,1,20,0,2,28,"CO2015DHS"
"    11312323  1",20,3,3,-49959,5,1,95,1615665,"CO7",2016,1131,2323,1,20,0,5,48,"CO2015DHS"
"    11312323  5",21,3,3,-49959,11,1,5,1191102,"CO7",2016,1131,2323,1,15,7,1,21,"CO2015DHS"
"    11312525  3",22,3,3,-28840,14,1,95,895540,"CO7",2016,1131,2525,1,19,1,3,30,"CO2015DHS"
"    11312626  1",NA,3,3,15845,10,1,7,1138254,"CO7",2016,1131,2626,1,15,9,2,16,"CO2015DHS"
"    11319010  2",NA,3,3,-75439,11,1,95,1191102,"CO7",2016,1131,9010,1,96,0,2,21,"CO2015DHS"
"    11321111  3",25,3,3,73296,15,1,95,699539,"CO7",2016,1132,1111,1,15,3,2,39,"CO2015DHS"
"    11321111  4",NA,3,0,73296,6,1,95,1068542,"CO7",2016,1132,1111,1,0,0,2,13,"CO2015DHS"
"    11321314  2",27,3,3,60589,13,1,95,699539,"CO7",2016,1132,1314,1,20,3,2,35,"CO2015DHS"
"    11321415  3",30,3,3,43230,16,1,7,1058460,"CO7",2016,1132,1415,1,28,1,4,43,"CO2015DHS"
"    11321516  1",25,3,3,38662,11,1,95,699539,"CO7",2016,1132,1516,1,18,2,4,37,"CO2015DHS"
"    11321819  1",18,3,3,54066,16,1,95,1058460,"CO7",2016,1132,1819,1,16,1,3,43,"CO2015DHS"
"    11329040  1",17,3,3,5758,5,1,10,799691,"CO7",2016,1132,9040,1,15,0,3,25,"CO2015DHS"
"    11331515  1",14,3,3,-58765,9,1,13,699539,"CO7",2016,1133,1515,1,14,7,1,35,"CO2015DHS"
"    11331515  3",NA,3,3,-58765,13,1,0,882298,"CO7",2016,1133,1515,1,0,1,2,20,"CO2015DHS"
"    11331515  4",NA,3,0,-58765,12,1,95,843151,"CO7",2016,1133,1515,1,0,3,0,18,"CO2015DHS"
"    11331515  5",NA,3,0,-58765,8,1,95,1068542,"CO7",2016,1133,1515,1,0,0,0,14,"CO2015DHS"
"    11331616  2",16,3,3,3779,16,1,95,1058460,"CO7",2016,1133,1616,1,13,2,2,42,"CO2015DHS"
"    11331717  1",23,3,3,7991,14,1,95,1058460,"CO7",2016,1133,1717,1,16,7,2,43,"CO2015DHS"
"    11331717  2",NA,3,0,7991,14,1,95,882298,"CO7",2016,1133,1717,1,0,3,3,20,"CO2015DHS"
"    11331818  1",NA,3,3,6609,12,1,0,882298,"CO7",2016,1133,1818,1,14,3,2,22,"CO2015DHS"
"    11331919  1",19,3,3,-15156,11,1,95,1196789,"CO7",2016,1133,1919,1,17,7,4,49,"CO2015DHS"
"    11332020  2",25,3,3,47038,6,1,95,699539,"CO7",2016,1133,2020,1,96,0,2,38,"CO2015DHS"
"    11339090  1",17,3,3,-32433,5,1,3,1196789,"CO7",2016,1133,9090,1,13,3,5,47,"CO2015DHS"
"    11339090  2",24,3,3,-32433,11,1,3,799691,"CO7",2016,1133,9090,1,19,3,2,29,"CO2015DHS"
"    11341212  2",20,3,3,47438,13,1,95,888546,"CO7",2016,1134,1212,1,15,3,2,29,"CO2015DHS"
"    11341212  3",NA,3,0,47438,9,1,95,936834,"CO7",2016,1134,1212,1,0,0,2,15,"CO2015DHS"
"    11341213  2",NA,3,3,-4693,11,1,95,936834,"CO7",2016,1134,1213,1,96,7,3,17,"CO2015DHS"
"    11341517  2",17,3,3,53436,13,1,18,777265,"CO7",2016,1134,1517,1,16,1,3,39,"CO2015DHS"
"    11341517  3",NA,3,3,53436,11,1,95,936834,"CO7",2016,1134,1517,1,16,0,2,17,"CO2015DHS"
"    11341618  1",16,3,3,41238,13,1,95,888546,"CO7",2016,1134,1618,1,15,2,2,27,"CO2015DHS"
"    11341719  2",NA,3,3,49203,11,1,95,1329765,"CO7",2016,1134,1719,1,26,7,1,45,"CO2015DHS"
"    11341820  2",24,3,2,26446,13,1,95,888546,"CO7",2016,1134,1820,1,16,3,2,27,"CO2015DHS"
"    11341820  4",24,3,3,26446,13,1,0,980331,"CO7",2016,1134,1820,1,13,7,2,24,"CO2015DHS"
"    11341820  7",NA,3,3,26446,13,1,1,980331,"CO7",2016,1134,1820,1,17,7,3,22,"CO2015DHS"
"    11341921  2",17,3,3,-13901,6,1,95,888546,"CO7",2016,1134,1921,1,15,0,4,26,"CO2015DHS"
"    11351212  1",27,3,3,64591,16,1,40,1339614,"CO7",2016,1135,1212,1,18,3,2,44,"CO2015DHS"
"    11351313  4",18,3,3,61053,11,1,6,1012109,"CO7",2016,1135,1313,1,15,0,2,26,"CO2015DHS"
"    11351616  2",23,3,3,75676,11,1,95,839569,"CO7",2016,1135,1616,1,16,3,2,33,"CO2015DHS"
"    11351718  1",NA,3,0,21870,11,1,95,1514686,"CO7",2016,1135,1718,1,0,0,0,48,"CO2015DHS"
"    11351819  2",NA,3,3,61649,13,1,95,839569,"CO7",2016,1135,1819,1,14,1,1,31,"CO2015DHS"
"    11360909  4",21,3,3,7525,13,1,7,882298,"CO7",2016,1136,909,1,17,3,2,22,"CO2015DHS"
"    11361010  1",19,3,3,59238,16,1,20,699539,"CO7",2016,1136,1010,1,18,1,2,36,"CO2015DHS"
"    11361010  3",NA,3,0,59238,9,1,95,843151,"CO7",2016,1136,1010,1,0,0,1,15,"CO2015DHS"
"    11361212  2",NA,3,0,1725,7,1,95,843151,"CO7",2016,1136,1212,1,0,0,1,15,"CO2015DHS"
"    11371616  2",17,3,3,-92858,7,1,95,1612951,"CO7",2016,1137,1616,1,14,7,1,20,"CO2015DHS"
"    11371616  5",17,3,3,-92858,5,1,95,1541385,"CO7",2016,1137,1616,1,13,0,2,19,"CO2015DHS"
"    11371919  2",NA,3,3,-89255,11,1,95,1461935,"CO7",2016,1137,1919,1,19,7,2,26,"CO2015DHS"
"    11371919  3",20,3,3,-89255,11,1,95,1612951,"CO7",2016,1137,1919,1,15,3,2,23,"CO2015DHS"
"    11372222  2",20,3,3,-119409,15,1,95,1461935,"CO7",2016,1137,2222,1,17,1,3,26,"CO2015DHS"
"    11372323  1",17,3,3,-45625,11,1,6,1612951,"CO7",2016,1137,2323,1,14,3,1,20,"CO2015DHS"
"    11372424  2",18,3,3,-67308,4,1,95,1934997,"CO7",2016,1137,2424,1,16,0,2,43,"CO2015DHS"
"    11372525  2",NA,3,3,-41184,1,1,95,1612951,"CO7",2016,1137,2525,1,14,8,1,21,"CO2015DHS"
"    11372626  4",20,3,3,-73040,7,1,95,1212711,"CO7",2016,1137,2626,1,20,7,2,31,"CO2015DHS"
"    11372727  2",18,3,3,-47986,11,1,95,1461935,"CO7",2016,1137,2727,1,15,3,2,25,"CO2015DHS"
"    11381415  2",13,3,3,71293,11,1,95,899407,"CO7",2016,1138,1415,1,12,0,2,36,"CO2015DHS"
"    11381415  3",NA,3,3,71293,11,1,95,1084051,"CO7",2016,1138,1415,1,15,0,2,17,"CO2015DHS"
"    11381415  4",NA,3,3,71293,7,1,95,1373840,"CO7",2016,1138,1415,1,13,0,2,14,"CO2015DHS"
"    11381719  1",27,3,3,-115290,2,1,95,1538728,"CO7",2016,1138,1719,1,13,9,5,48,"CO2015DHS"
"    11381820  2",26,3,3,17549,11,1,5,1360877,"CO7",2016,1138,1820,1,18,0,2,40,"CO2015DHS"
"    11381921  1",19,3,3,-1535,13,1,95,899407,"CO7",2016,1138,1921,1,17,2,3,38,"CO2015DHS"
"    11390909  1",22,3,3,-37479,10,1,95,932973,"CO7",2016,1139,909,1,16,7,2,29,"CO2015DHS"
"    11391212  5",NA,3,3,-27353,5,1,2,983676,"CO7",2016,1139,1212,1,14,7,2,15,"CO2015DHS"
"    11391313  2",19,3,3,-107670,10,1,95,816129,"CO7",2016,1139,1313,1,12,7,2,36,"CO2015DHS"
"    11391616  2",17,3,0,-13743,8,1,6,1029347,"CO7",2016,1139,1616,1,17,3,1,23,"CO2015DHS"
"    11399010  1",19,3,3,28013,13,1,95,773924,"CO7",2016,1139,9010,1,16,3,3,31,"CO2015DHS"
"    11401212  1",21,3,3,-38619,11,1,95,1278844,"CO7",2016,1140,1212,1,18,7,4,39,"CO2015DHS"
"    11401212  4",NA,3,0,-38619,9,1,95,1953429,"CO7",2016,1140,1212,1,0,0,3,14,"CO2015DHS"
"    11401313  3",18,3,3,22371,15,1,95,1612951,"CO7",2016,1140,1313,1,18,1,1,22,"CO2015DHS"
"    11401414  2",NA,3,0,375,11,1,95,1541385,"CO7",2016,1140,1414,1,0,0,2,17,"CO2015DHS"
"    11401414  4",15,3,3,375,11,1,1,1612951,"CO7",2016,1140,1414,1,14,0,1,22,"CO2015DHS"
"    11401616  4",18,3,3,-26319,13,1,1,1212711,"CO7",2016,1140,1616,1,17,1,2,30,"CO2015DHS"
"    11401717  2",18,3,3,-83936,11,1,95,1612951,"CO7",2016,1140,1717,1,15,7,1,21,"CO2015DHS"
"    11401919  1",26,3,3,42884,5,1,95,1212711,"CO7",2016,1140,1919,1,16,0,3,33,"CO2015DHS"
"    11411919  2",19,3,3,-100412,7,2,6,681744,"CO7",2016,1141,1919,2,15,0,7,34,"CO2015DHS"
"    11412020  2",19,3,3,-155669,3,2,5,535485,"CO7",2016,1141,2020,2,17,7,4,41,"CO2015DHS"
"    11412020  5",18,3,3,-155669,9,2,4,930993,"CO7",2016,1141,2020,2,17,3,2,21,"CO2015DHS"
"    11412121  2",17,3,3,-100587,0,2,20,873323,"CO7",2016,1141,2121,2,12,7,2,38,"CO2015DHS"
"    11419010  2",21,3,3,-98499,4,2,95,681744,"CO7",2016,1141,9010,2,16,0,4,33,"CO2015DHS"
"    11419082  1",13,3,3,-176404,5,2,26,873323,"CO7",2016,1141,9082,2,12,0,5,36,"CO2015DHS"
"    11419082  3",NA,3,0,-176404,11,2,95,930993,"CO7",2016,1141,9082,2,18,0,2,21,"CO2015DHS"
"    11421212  4",NA,3,0,-30331,7,2,95,288767,"CO7",2016,1142,1212,2,0,0,0,13,"CO2015DHS"
"    11421313  4",NA,3,0,-133795,8,2,15,459650,"CO7",2016,1142,1313,2,0,0,2,15,"CO2015DHS"
"    11421313  5",NA,3,0,-133795,7,2,95,288767,"CO7",2016,1142,1313,2,0,0,2,13,"CO2015DHS"
"    11421414  2",24,3,3,-183513,11,2,3,784321,"CO7",2016,1142,1414,2,15,7,3,28,"CO2015DHS"
"    11421616  2",NA,3,0,-173833,8,2,95,459650,"CO7",2016,1142,1616,2,0,0,2,16,"CO2015DHS"
"    11421616  3",NA,3,0,-173833,8,2,3,288767,"CO7",2016,1142,1616,2,0,0,2,13,"CO2015DHS"
"    11421617  3",NA,3,0,-145384,11,2,95,459650,"CO7",2016,1142,1617,2,0,0,3,16,"CO2015DHS"
"    11429010  2",28,3,3,-80514,11,2,95,432645,"CO7",2016,1142,9010,2,17,3,2,30,"CO2015DHS"
"    11431212  2",26,3,3,-123394,11,2,3,985287,"CO7",2016,1143,1212,2,12,7,2,39,"CO2015DHS"
"    11431313  2",18,3,0,-139428,5,2,95,669548,"CO7",2016,1143,1313,2,15,0,2,47,"CO2015DHS"
"    11431414  3",15,3,3,-45687,6,2,95,817155,"CO7",2016,1143,1414,2,96,0,2,19,"CO2015DHS"
"    11431616  4",21,3,3,-170624,8,2,95,1050352,"CO7",2016,1143,1616,2,18,0,2,21,"CO2015DHS"
"    11431616  6",NA,3,3,-170624,8,2,95,817155,"CO7",2016,1143,1616,2,15,0,0,16,"CO2015DHS"
"    11431919  1",22,3,3,-165596,4,2,95,769147,"CO7",2016,1143,1919,2,17,7,5,34,"CO2015DHS"
"    11432121  2",12,3,3,-137576,4,2,0,1394348,"CO7",2016,1143,2121,2,12,7,2,29,"CO2015DHS"
"    11441515  2",18,3,3,-136612,8,2,95,892475,"CO7",2016,1144,1515,2,14,7,5,42,"CO2015DHS"
"    11441515  4",NA,3,0,-136612,8,2,95,758378,"CO7",2016,1144,1515,2,0,0,2,14,"CO2015DHS"
"    11441616  2",18,3,3,-163533,8,2,95,1551656,"CO7",2016,1144,1616,2,13,7,3,24,"CO2015DHS"
"    11441919  2",17,3,3,-157074,5,2,95,989104,"CO7",2016,1144,1919,2,15,0,4,48,"CO2015DHS"
"    11441919  3",NA,3,0,-157074,13,2,95,1207160,"CO7",2016,1144,1919,2,0,7,2,19,"CO2015DHS"
"    11441919  5",19,3,3,-157074,11,2,95,1551656,"CO7",2016,1144,1919,2,16,0,2,20,"CO2015DHS"
"    11442222  2",21,3,3,-185567,5,2,7,989104,"CO7",2016,1144,2222,2,19,0,2,49,"CO2015DHS"
"    11442222  4",NA,3,0,-185567,9,2,7,1207160,"CO7",2016,1144,2222,2,0,0,2,17,"CO2015DHS"
"    11442323  2",22,3,3,-154543,7,2,7,1136240,"CO7",2016,1144,2323,2,21,7,2,34,"CO2015DHS"
"    11449000  2",NA,3,3,-133164,11,2,0,2059832,"CO7",2016,1144,9000,2,17,7,1,29,"CO2015DHS"
"    11449080  2",23,3,3,-210640,11,2,8,1136240,"CO7",2016,1144,9080,2,18,0,3,31,"CO2015DHS"
"    11451414  2",16,3,3,-182045,11,2,95,988588,"CO7",2016,1145,1414,2,16,0,3,44,"CO2015DHS"
"    11451414  4",NA,3,3,-182045,11,2,95,1718757,"CO7",2016,1145,1414,2,19,0,2,21,"CO2015DHS"
"    11451414  5",NA,3,0,-182045,7,2,95,1337162,"CO7",2016,1145,1414,2,0,0,2,17,"CO2015DHS"
"    11451616  3",16,3,3,-208917,4,2,95,1258605,"CO7",2016,1145,1616,2,14,7,2,31,"CO2015DHS"
"    11451818  2",21,3,3,-207176,5,2,5,2281660,"CO7",2016,1145,1818,2,20,0,3,28,"CO2015DHS"
"    11451818  5",NA,3,0,-207176,6,2,95,840049,"CO7",2016,1145,1818,2,0,0,3,14,"CO2015DHS"
"    11452020  1",17,3,3,-184557,2,2,8,988588,"CO7",2016,1145,2020,2,15,0,3,44,"CO2015DHS"
"    11452121  1",15,3,3,-158830,2,2,10,1612288,"CO7",2016,1145,2121,2,13,0,2,35,"CO2015DHS"
"    11452323  2",20,3,3,-174219,3,2,95,1612288,"CO7",2016,1145,2323,2,14,7,6,37,"CO2015DHS"
"    11452323  3",NA,3,0,-174219,8,2,9,840049,"CO7",2016,1145,2323,2,0,0,2,13,"CO2015DHS"
"    11452424  4",NA,3,0,-204750,3,2,95,2281660,"CO7",2016,1145,2424,2,0,7,1,26,"CO2015DHS"
"    11461414  2",21,3,3,-168985,5,2,20,738965,"CO7",2016,1146,1414,2,20,0,1,35,"CO2015DHS"
"    11461818  2",17,3,3,-185185,3,2,27,502161,"CO7",2016,1146,1818,2,16,7,4,46,"CO2015DHS"
"    11461818  3",17,3,3,-185185,11,2,95,1045761,"CO7",2016,1146,1818,2,14,7,1,26,"CO2015DHS"
"    11461919  2",15,3,3,-151017,5,2,95,502161,"CO7",2016,1146,1919,2,13,7,5,46,"CO2015DHS"
"    11461919  3",NA,3,0,-151017,9,2,16,612866,"CO7",2016,1146,1919,2,0,0,2,17,"CO2015DHS"
"    11461919  5",21,3,3,-151017,8,2,95,787764,"CO7",2016,1146,1919,2,17,0,3,21,"CO2015DHS"
"    11462121  1",18,3,3,-160504,3,2,95,453103,"CO7",2016,1146,2121,2,17,0,4,41,"CO2015DHS"
"    11462323  3",19,3,3,-100979,9,2,95,787764,"CO7",2016,1146,2323,2,19,0,2,23,"CO2015DHS"
"    11462424  2",19,3,3,-207418,5,2,95,1045761,"CO7",2016,1146,2424,2,14,7,2,27,"CO2015DHS"
"    11471717  1",16,3,3,-144749,9,2,95,1021175,"CO7",2016,1147,1717,2,15,3,3,23,"CO2015DHS"
"    11472020  2",19,3,0,-158856,5,2,95,650949,"CO7",2016,1147,2020,2,16,3,6,48,"CO2015DHS"
"    11472020  5",17,3,3,-158856,8,2,3,794456,"CO7",2016,1147,2020,2,14,0,2,17,"CO2015DHS"
"    11472323  2",22,3,3,-229324,4,2,95,747782,"CO7",2016,1147,2323,2,13,7,2,30,"CO2015DHS"
"    11472525  2",NA,3,3,-197363,10,2,95,747782,"CO7",2016,1147,2525,2,16,3,3,31,"CO2015DHS"
"    11472626  2",27,3,3,-241560,11,2,8,587355,"CO7",2016,1147,2626,2,16,7,3,41,"CO2015DHS"
"    11481616  1",19,3,3,-176577,11,2,17,1016077,"CO7",2016,1148,1616,2,17,9,2,36,"CO2015DHS"
"    11481616  3",NA,3,0,-176577,7,2,8,529406,"CO7",2016,1148,1616,2,0,0,2,13,"CO2015DHS"
"    11481818  2",20,3,3,-186071,9,2,95,1083175,"CO7",2016,1148,1818,2,14,3,3,23,"CO2015DHS"
"    11482020  2",18,3,3,-166104,5,2,18,1016077,"CO7",2016,1148,2020,2,16,7,3,36,"CO2015DHS"
"    11482222  2",19,3,3,-206453,2,2,95,690471,"CO7",2016,1148,2222,2,15,0,6,48,"CO2015DHS"
"    11482222  4",NA,3,0,-206453,11,2,95,1083175,"CO7",2016,1148,2222,2,0,0,2,21,"CO2015DHS"
"    11482424  5",20,3,3,-154718,10,2,1,793183,"CO7",2016,1148,2424,2,18,7,2,33,"CO2015DHS"
"    11482525  2",20,3,3,-164100,11,2,14,1083175,"CO7",2016,1148,2525,2,16,7,2,22,"CO2015DHS"
"    11482828  2",18,3,3,-87427,5,2,1,1437921,"CO7",2016,1148,2828,2,13,3,1,29,"CO2015DHS"
"    11489080  1",16,3,3,-128300,4,2,0,1437921,"CO7",2016,1148,9080,2,15,7,4,28,"CO2015DHS"
"    11491515  2",15,3,3,-118504,5,2,10,576861,"CO7",2016,1149,1515,2,14,3,2,32,"CO2015DHS"
"    11491515  3",NA,3,0,-118504,11,2,10,612866,"CO7",2016,1149,1515,2,16,0,2,17,"CO2015DHS"
"    11491616  2",23,3,3,-151318,11,2,10,502161,"CO7",2016,1149,1616,2,15,3,6,48,"CO2015DHS"
"    11491616  4",NA,3,0,-151318,6,2,95,385023,"CO7",2016,1149,1616,2,0,0,3,13,"CO2015DHS"
"    11491717  1",14,3,3,-205425,2,2,5,453103,"CO7",2016,1149,1717,2,13,0,4,42,"CO2015DHS"
"    11491818  2",25,3,3,-169127,7,2,95,453103,"CO7",2016,1149,1818,2,18,3,5,40,"CO2015DHS"
"    11491818  4",NA,3,0,-169127,7,2,95,385023,"CO7",2016,1149,1818,2,0,0,2,13,"CO2015DHS"
"    11491919  2",14,3,3,-176519,3,2,8,502161,"CO7",2016,1149,1919,2,14,7,10,45,"CO2015DHS"
"    11491919  3",NA,3,0,-176519,8,2,95,385023,"CO7",2016,1149,1919,2,0,0,2,13,"CO2015DHS"
"    11492121  1",27,3,3,-230336,6,2,95,502161,"CO7",2016,1149,2121,2,18,0,4,45,"CO2015DHS"
"    11492222  2",17,3,3,-231337,5,2,95,576861,"CO7",2016,1149,2222,2,15,3,6,30,"CO2015DHS"
"    11492323  2",15,3,3,-158762,0,2,95,576861,"CO7",2016,1149,2323,2,96,0,6,32,"CO2015DHS"
"    11492525  2",14,3,3,-191283,0,2,95,738965,"CO7",2016,1149,2525,2,13,7,5,38,"CO2015DHS"
"    11492525  4",NA,3,0,-191283,6,2,95,385023,"CO7",2016,1149,2525,2,0,0,0,14,"CO2015DHS"
"    11492626  2",13,3,3,-228466,0,2,15,453103,"CO7",2016,1149,2626,2,13,4,7,40,"CO2015DHS"
"    11492626  3",NA,3,0,-228466,11,2,95,612866,"CO7",2016,1149,2626,2,0,7,3,19,"CO2015DHS"
"    11492626  5",19,3,0,-228466,7,2,95,787764,"CO7",2016,1149,2626,2,18,7,2,23,"CO2015DHS"
"    11492626  8",20,3,3,-228466,9,2,95,787764,"CO7",2016,1149,2626,2,15,7,3,21,"CO2015DHS"
"    11492727  2",25,3,3,-154287,8,2,95,502161,"CO7",2016,1149,2727,2,21,3,3,48,"CO2015DHS"
"    11492828  2",21,3,3,-165098,0,2,95,502161,"CO7",2016,1149,2828,2,20,4,4,48,"CO2015DHS"
"    11492828  3",NA,3,0,-165098,7,2,95,612866,"CO7",2016,1149,2828,2,0,0,2,16,"CO2015DHS"
"    11501616  2",16,3,3,-141613,1,2,95,1206647,"CO7",2016,1150,1616,2,13,0,3,29,"CO2015DHS"
"    11501616  3",NA,3,0,-141613,5,2,95,444257,"CO7",2016,1150,1616,2,0,0,0,13,"CO2015DHS"
"    11501717  1",16,3,3,-119580,5,2,15,522811,"CO7",2016,1150,1717,2,14,7,3,43,"CO2015DHS"
"    11501717  4",13,3,3,-119580,7,2,95,908958,"CO7",2016,1150,1717,2,12,7,3,22,"CO2015DHS"
"    11501818  2",16,3,3,-153776,9,2,17,665608,"CO7",2016,1150,1818,2,13,7,3,33,"CO2015DHS"
"    11501919  1",18,3,3,-101223,7,2,95,707153,"CO7",2016,1150,1919,2,14,0,2,19,"CO2015DHS"
"    11502222  1",20,3,3,-39381,11,2,1,852652,"CO7",2016,1150,2222,2,16,3,4,38,"CO2015DHS"
"    11502323  1",13,3,3,-58683,0,2,24,522811,"CO7",2016,1150,2323,2,13,7,6,41,"CO2015DHS"
"    11502323  2",NA,3,0,-58683,9,2,95,707153,"CO7",2016,1150,2323,2,0,3,2,19,"CO2015DHS"
"    11502323  4",NA,3,0,-58683,7,2,95,707153,"CO7",2016,1150,2323,2,0,0,2,15,"CO2015DHS"
"    11502525  1",17,3,3,-200051,0,2,95,522811,"CO7",2016,1150,2525,2,13,9,9,42,"CO2015DHS"
"    11502525  2",NA,3,0,-200051,8,2,95,707153,"CO7",2016,1150,2525,2,0,0,2,16,"CO2015DHS"
"    11502727  3",14,3,3,-172746,2,2,20,665608,"CO7",2016,1150,2727,2,13,0,3,34,"CO2015DHS"
"    11502828  2",NA,3,0,-46919,9,2,95,707153,"CO7",2016,1150,2828,2,0,7,2,16,"CO2015DHS"
